case_id,score_batch,score_live,feature_visit_null,threshold_used,scored_ts
C000035023,0.288,0.288,False,0.62,2026-04-11
C000035024,0.0886,0.0886,False,0.62,2025-12-09
C000035025,0.6815,0.6815,False,0.62,2026-01-03
C000035026,0.3373,0.3373,False,0.62,2025-08-04
C000035027,0.3587,0.3587,False,0.62,2025-10-04
C000035028,0.3509,0.3509,False,0.62,2025-11-15
C000035029,0.6018,0.6018,False,0.62,2026-06-01
C000035030,0.481,0.481,False,0.62,2025-08-09
C000035031,0.1893,0.1893,False,0.62,2026-04-19
C000035032,0.4658,0.5197,True,0.62,2026-07-01
C000035033,0.4529,0.5068,True,0.62,2026-06-07
C000035034,0.4329,0.4864,True,0.62,2026-06-02
C000035035,0.2505,0.2932,True,0.62,2026-07-18
C000035036,0.0934,0.0934,False,0.62,2025-10-19
C000035037,0.4997,0.4997,False,0.62,2025-11-10
C000035038,0.3221,0.3221,False,0.62,2026-02-27
C000035039,0.3228,0.3228,False,0.62,2026-01-18
C000035040,0.3808,0.4329,True,0.62,2025-08-08
C000035041,0.3584,0.3584,False,0.62,2025-08-27
C000035042,0.5475,0.5475,False,0.62,2026-05-18
C000035043,0.5587,0.5587,False,0.62,2026-07-08
C000035044,0.0921,0.1118,True,0.62,2025-12-28
C000035045,0.2251,0.2251,False,0.62,2026-06-08
C000035046,0.2184,0.2184,False,0.62,2025-12-15
C000035047,0.4164,0.4164,False,0.62,2025-12-10
C000035048,0.5801,0.5801,False,0.62,2025-08-10
C000035049,0.0792,0.0792,False,0.62,2025-09-01
C000035050,0.5035,0.5035,False,0.62,2026-02-22
C000035051,0.4746,0.5285,True,0.62,2026-05-27
C000035052,0.3401,0.3401,False,0.62,2025-10-12
C000035053,0.2929,0.2929,False,0.62,2025-10-07
C000035054,0.3809,0.3809,False,0.62,2026-06-22
C000035055,0.3314,0.3314,False,0.62,2025-09-16
C000035056,0.4895,0.4895,False,0.62,2025-12-05
C000035057,0.5806,0.5806,False,0.62,2025-10-14
C000035058,0.3568,0.4078,True,0.62,2025-08-28
C000035059,0.4481,0.4481,False,0.62,2026-03-25
C000035060,0.4117,0.4117,False,0.62,2025-08-23
C000035061,0.5015,0.5015,False,0.62,2026-06-18
C000035062,0.5481,0.5481,False,0.62,2025-11-18
C000035063,0.2501,0.2501,False,0.62,2026-05-24
C000035064,0.485,0.485,False,0.62,2026-07-27
C000035065,0.4593,0.4593,False,0.62,2026-04-19
C000035066,0.1677,0.1677,False,0.62,2025-10-01
C000035067,0.5192,0.5727,True,0.62,2026-01-19
C000035068,0.4016,0.4016,False,0.62,2026-06-10
C000035069,0.2842,0.2842,False,0.62,2026-05-23
C000035070,0.3243,0.3243,False,0.62,2025-08-08
C000035071,0.5625,0.5625,False,0.62,2026-02-18
C000035072,0.4237,0.4771,True,0.62,2026-05-07
C000035073,0.1125,0.1125,False,0.62,2025-08-20
C000035074,0.4637,0.4637,False,0.62,2026-05-12
C000035075,0.3225,0.3225,False,0.62,2025-11-15
C000035076,0.4337,0.4337,False,0.62,2025-10-31
C000035077,0.5426,0.5426,False,0.62,2026-02-11
C000035078,0.5063,0.5063,False,0.62,2026-05-20
C000035079,0.2982,0.2982,False,0.62,2026-04-24
C000035080,0.4786,0.4786,False,0.62,2025-08-02
C000035081,0.3599,0.3599,False,0.62,2025-08-27
C000035082,0.0673,0.0673,False,0.62,2026-05-31
C000035083,0.2306,0.2306,False,0.62,2026-04-18
C000035084,0.6051,0.6051,False,0.62,2025-10-19
C000035085,0.0591,0.0723,True,0.62,2026-04-12
C000035086,0.5924,0.5924,False,0.62,2025-12-22
C000035087,0.0583,0.0583,False,0.62,2025-11-01
C000035088,0.2875,0.2875,False,0.62,2025-11-10
C000035089,0.4677,0.5216,True,0.62,2026-01-17
C000035090,0.4659,0.4659,False,0.62,2026-06-25
C000035091,0.4836,0.4836,False,0.62,2025-11-29
C000035092,0.3729,0.3729,False,0.62,2026-03-23
C000035093,0.3814,0.3814,False,0.62,2025-11-14
C000035094,0.3364,0.3364,False,0.62,2026-07-21
C000035095,0.5631,0.5631,False,0.62,2026-07-16
C000035096,0.6579,0.6579,False,0.62,2026-02-10
C000035097,0.6529,0.6529,False,0.62,2026-01-06
C000035098,0.2481,0.2905,True,0.62,2026-03-26
C000035099,0.4946,0.4946,False,0.62,2026-04-21
C000035100,0.3746,0.4264,True,0.62,2025-11-27
C000035101,0.4844,0.4844,False,0.62,2025-09-28
C000035102,0.3912,0.3912,False,0.62,2025-09-24
C000035103,0.0708,0.0708,False,0.62,2026-06-26
C000035104,0.5383,0.5383,False,0.62,2026-05-24
C000035105,0.3428,0.3428,False,0.62,2026-07-22
C000035106,0.1241,0.1241,False,0.62,2026-02-09
C000035107,0.6683,0.7143,True,0.62,2026-05-25
C000035108,0.4121,0.4121,False,0.62,2026-03-31
C000035109,0.341,0.341,False,0.62,2026-04-10
C000035110,0.2889,0.2889,False,0.62,2025-12-10
C000035111,0.5999,0.5999,False,0.62,2026-04-13
C000035112,0.5583,0.5583,False,0.62,2026-06-16
C000035113,0.223,0.223,False,0.62,2026-06-13
C000035114,0.4308,0.4308,False,0.62,2025-12-09
C000035115,0.4902,0.4902,False,0.62,2026-02-14
C000035116,0.4627,0.4627,False,0.62,2026-07-29
C000035117,0.2271,0.2271,False,0.62,2026-04-02
C000035118,0.2197,0.2197,False,0.62,2025-10-19
C000035119,0.2164,0.2164,False,0.62,2026-02-02
C000035120,0.3743,0.3743,False,0.62,2025-09-27
C000035121,0.4666,0.4666,False,0.62,2025-08-22
C000035122,0.2113,0.2113,False,0.62,2026-06-23
C000035123,0.4668,0.4668,False,0.62,2025-08-04
C000035124,0.3219,0.3219,False,0.62,2025-10-18
C000035125,0.2824,0.2824,False,0.62,2026-05-03
C000035126,0.3928,0.3928,False,0.62,2026-03-11
C000035127,0.3739,0.3739,False,0.62,2025-12-31
C000035128,0.6295,0.6295,False,0.62,2026-07-17
C000035129,0.4449,0.4449,False,0.62,2026-02-08
C000035130,0.375,0.375,False,0.62,2026-03-31
C000035131,0.0846,0.0846,False,0.62,2026-03-21
C000035132,0.0682,0.0833,True,0.62,2025-12-27
C000035133,0.2874,0.2874,False,0.62,2026-05-02
C000035134,0.408,0.408,False,0.62,2026-04-26
C000035135,0.3454,0.3454,False,0.62,2026-03-10
C000035136,0.1148,0.1148,False,0.62,2026-06-04
C000035137,0.3824,0.3824,False,0.62,2026-01-28
C000035138,0.6201,0.6201,False,0.62,2025-10-01
C000035139,0.4568,0.4568,False,0.62,2026-07-31
C000035140,0.4788,0.4788,False,0.62,2026-06-05
C000035141,0.0944,0.0944,False,0.62,2025-11-09
C000035142,0.0676,0.0676,False,0.62,2025-12-16
C000035143,0.5201,0.5201,False,0.62,2026-05-06
C000035144,0.449,0.449,False,0.62,2026-01-22
C000035145,0.3774,0.3774,False,0.62,2026-01-25
C000035146,0.4446,0.4446,False,0.62,2026-03-30
C000035147,0.3152,0.3152,False,0.62,2025-11-06
C000035148,0.2094,0.2094,False,0.62,2026-07-07
C000035149,0.3048,0.3048,False,0.62,2025-09-14
C000035150,0.4976,0.5514,True,0.62,2026-02-15
C000035151,0.0314,0.0314,False,0.62,2026-03-10
C000035152,0.2983,0.2983,False,0.62,2026-07-07
C000035153,0.633,0.633,False,0.62,2026-04-28
C000035154,0.5667,0.5667,False,0.62,2026-03-11
C000035155,0.2925,0.2925,False,0.62,2025-12-15
C000035156,0.5644,0.6165,True,0.62,2025-10-26
C000035157,0.0631,0.0631,False,0.62,2026-01-29
C000035158,0.3375,0.3874,True,0.62,2026-02-02
C000035159,0.6608,0.6608,False,0.62,2026-02-10
C000035160,0.6219,0.6219,False,0.62,2026-05-15
C000035161,0.6225,0.6225,False,0.62,2025-10-28
C000035162,0.4135,0.4667,True,0.62,2026-01-18
C000035163,0.4937,0.4937,False,0.62,2026-06-28
C000035164,0.3231,0.3231,False,0.62,2026-06-19
C000035165,0.0541,0.0541,False,0.62,2026-05-12
C000035166,0.4466,0.4466,False,0.62,2026-07-02
C000035167,0.728,0.728,False,0.62,2026-05-15
C000035168,0.1141,0.1141,False,0.62,2025-12-26
C000035169,0.5399,0.5929,True,0.62,2026-04-09
C000035170,0.405,0.405,False,0.62,2025-11-05
C000035171,0.4232,0.4232,False,0.62,2025-11-17
C000035172,0.1037,0.1037,False,0.62,2026-07-07
C000035173,0.1755,0.2089,True,0.62,2026-05-17
C000035174,0.4822,0.4822,False,0.62,2026-05-06
C000035175,0.065,0.065,False,0.62,2026-02-23
C000035176,0.2997,0.2997,False,0.62,2026-03-10
C000035177,0.3339,0.3339,False,0.62,2026-02-18
C000035178,0.5161,0.5161,False,0.62,2025-11-18
C000035179,0.3712,0.3712,False,0.62,2026-06-27
C000035180,0.4399,0.4399,False,0.62,2026-07-05
C000035181,0.1201,0.1201,False,0.62,2026-04-20
C000035182,0.4641,0.4641,False,0.62,2026-05-07
C000035183,0.0943,0.0943,False,0.62,2025-11-18
C000035184,0.5325,0.5325,False,0.62,2026-03-01
C000035185,0.3188,0.3188,False,0.62,2025-08-15
C000035186,0.4925,0.4925,False,0.62,2026-01-02
C000035187,0.4238,0.4238,False,0.62,2025-11-07
C000035188,0.4496,0.5034,True,0.62,2025-08-03
C000035189,0.5468,0.5468,False,0.62,2026-05-16
C000035190,0.36,0.36,False,0.62,2026-06-14
C000035191,0.2637,0.2637,False,0.62,2025-12-14
C000035192,0.4681,0.4681,False,0.62,2025-11-08
C000035193,0.5888,0.5888,False,0.62,2026-05-27
C000035194,0.2347,0.2757,True,0.62,2025-10-28
C000035195,0.1068,0.1068,False,0.62,2026-01-02
C000035196,0.2166,0.2166,False,0.62,2026-04-03
C000035197,0.5118,0.5118,False,0.62,2025-09-28
C000035198,0.5053,0.5053,False,0.62,2025-08-27
C000035199,0.04,0.04,False,0.62,2025-09-16
C000035200,0.0658,0.0658,False,0.62,2025-12-16
C000035201,0.4756,0.4756,False,0.62,2026-02-18
C000035202,0.3788,0.3788,False,0.62,2025-09-10
C000035203,0.4137,0.4137,False,0.62,2026-02-26
C000035204,0.4907,0.4907,False,0.62,2026-05-13
C000035205,0.3641,0.3641,False,0.62,2026-02-27
C000035206,0.0797,0.0797,False,0.62,2026-02-01
C000035207,0.368,0.368,False,0.62,2025-09-25
C000035208,0.4379,0.4379,False,0.62,2026-06-13
C000035209,0.2241,0.2241,False,0.62,2026-06-19
C000035210,0.3286,0.3286,False,0.62,2026-01-11
C000035211,0.5174,0.5174,False,0.62,2026-03-03
C000035212,0.388,0.388,False,0.62,2026-01-09
C000035213,0.5135,0.5135,False,0.62,2025-09-22
C000035214,0.066,0.066,False,0.62,2026-04-15
C000035215,0.3307,0.3307,False,0.62,2026-06-13
C000035216,0.3583,0.4093,True,0.62,2026-07-16
C000035217,0.3685,0.3685,False,0.62,2025-08-24
C000035218,0.363,0.363,False,0.62,2026-06-07
C000035219,0.4096,0.4096,False,0.62,2026-06-30
C000035220,0.4228,0.4762,True,0.62,2026-05-20
C000035221,0.5402,0.5402,False,0.62,2026-03-08
C000035222,0.0745,0.0745,False,0.62,2025-08-31
C000035223,0.427,0.427,False,0.62,2025-11-23
C000035224,0.5881,0.5881,False,0.62,2026-03-05
C000035225,0.4084,0.4084,False,0.62,2026-02-06
C000035226,0.5584,0.5584,False,0.62,2026-05-25
C000035227,0.3269,0.3269,False,0.62,2026-05-22
C000035228,0.5107,0.5107,False,0.62,2025-12-03
C000035229,0.2283,0.2283,False,0.62,2026-05-09
C000035230,0.0448,0.0448,False,0.62,2025-10-01
C000035231,0.0536,0.0656,True,0.62,2025-08-08
C000035232,0.3546,0.3546,False,0.62,2025-11-19
C000035233,0.3975,0.3975,False,0.62,2026-01-09
C000035234,0.4852,0.4852,False,0.62,2025-12-15
C000035235,0.5937,0.5937,False,0.62,2026-01-02
C000035236,0.7229,0.7229,False,0.62,2025-09-04
C000035237,0.5247,0.5247,False,0.62,2026-07-12
C000035238,0.5596,0.5596,False,0.62,2026-01-20
C000035239,0.3015,0.3015,False,0.62,2026-02-14
C000035240,0.3587,0.3587,False,0.62,2026-01-15
C000035241,0.353,0.353,False,0.62,2026-07-06
C000035242,0.4837,0.4837,False,0.62,2025-10-04
C000035243,0.2347,0.2347,False,0.62,2026-02-02
C000035244,0.5993,0.5993,False,0.62,2025-09-15
C000035245,0.3973,0.3973,False,0.62,2025-10-07
C000035246,0.6112,0.6112,False,0.62,2026-07-10
C000035247,0.3101,0.3101,False,0.62,2026-02-23
C000035248,0.1115,0.1115,False,0.62,2025-10-12
C000035249,0.3822,0.3822,False,0.62,2026-01-07
C000035250,0.3324,0.3324,False,0.62,2026-05-21
C000035251,0.6691,0.6691,False,0.62,2025-09-30
C000035252,0.3243,0.3243,False,0.62,2025-09-11
C000035253,0.5392,0.5392,False,0.62,2025-08-31
C000035254,0.337,0.337,False,0.62,2026-05-21
C000035255,0.6707,0.6707,False,0.62,2026-06-06
C000035256,0.4707,0.5247,True,0.62,2026-07-10
C000035257,0.4079,0.4079,False,0.62,2026-05-04
C000035258,0.5338,0.587,True,0.62,2026-02-21
C000035259,0.4218,0.4218,False,0.62,2026-06-18
C000035260,0.5275,0.5808,True,0.62,2026-04-06
C000035261,0.519,0.519,False,0.62,2026-03-27
C000035262,0.757,0.757,False,0.62,2026-05-30
C000035263,0.5507,0.5507,False,0.62,2026-06-27
C000035264,0.3923,0.3923,False,0.62,2026-07-26
C000035265,0.3253,0.3253,False,0.62,2026-03-06
C000035266,0.3,0.3,False,0.62,2025-09-08
C000035267,0.1168,0.1168,False,0.62,2026-05-30
C000035268,0.5613,0.5613,False,0.62,2026-04-05
C000035269,0.3449,0.3449,False,0.62,2026-04-08
C000035270,0.4229,0.4763,True,0.62,2026-02-09
C000035271,0.3301,0.3301,False,0.62,2026-02-03
C000035272,0.4405,0.4405,False,0.62,2025-08-02
C000035273,0.5602,0.5602,False,0.62,2026-05-22
C000035274,0.5117,0.5117,False,0.62,2026-01-26
C000035275,0.4237,0.4771,True,0.62,2025-11-16
C000035276,0.5189,0.5189,False,0.62,2025-11-13
C000035277,0.4559,0.4559,False,0.62,2026-06-04
C000035278,0.5544,0.5544,False,0.62,2025-09-09
C000035279,0.516,0.516,False,0.62,2026-05-01
C000035280,0.5414,0.5943,True,0.62,2026-04-24
C000035281,0.4569,0.5108,True,0.62,2026-01-05
C000035282,0.4957,0.4957,False,0.62,2025-09-03
C000035283,0.3396,0.3396,False,0.62,2025-12-23
C000035284,0.3866,0.4389,True,0.62,2025-11-01
C000035285,0.4462,0.4462,False,0.62,2026-04-23
C000035286,0.3411,0.3411,False,0.62,2025-11-10
C000035287,0.5278,0.5278,False,0.62,2026-06-08
C000035288,0.3385,0.3385,False,0.62,2026-01-15
C000035289,0.2455,0.2455,False,0.62,2026-01-19
C000035290,0.6573,0.6573,False,0.62,2026-05-15
C000035291,0.1093,0.1093,False,0.62,2025-11-20
C000035292,0.419,0.4723,True,0.62,2025-09-26
C000035293,0.493,0.493,False,0.62,2026-02-15
C000035294,0.4711,0.4711,False,0.62,2025-09-20
C000035295,0.3076,0.3076,False,0.62,2026-06-06
C000035296,0.5143,0.5678,True,0.62,2025-11-03
C000035297,0.3476,0.398,True,0.62,2025-12-07
C000035298,0.3113,0.3113,False,0.62,2026-03-12
C000035299,0.1969,0.1969,False,0.62,2025-12-29
C000035300,0.317,0.317,False,0.62,2025-11-23
C000035301,0.369,0.369,False,0.62,2026-01-02
C000035302,0.2679,0.2679,False,0.62,2026-01-02
C000035303,0.3953,0.3953,False,0.62,2026-02-27
C000035304,0.5503,0.5503,False,0.62,2026-07-09
C000035305,0.4884,0.4884,False,0.62,2025-09-02
C000035306,0.4352,0.4352,False,0.62,2025-10-12
C000035307,0.4219,0.4219,False,0.62,2026-07-11
C000035308,0.3477,0.3477,False,0.62,2026-01-13
C000035309,0.4044,0.4573,True,0.62,2026-01-03
C000035310,0.2377,0.2377,False,0.62,2025-12-26
C000035311,0.3959,0.3959,False,0.62,2026-01-13
C000035312,0.525,0.525,False,0.62,2026-05-06
C000035313,0.4865,0.5404,True,0.62,2026-06-20
C000035314,0.3429,0.3429,False,0.62,2026-04-19
C000035315,0.5571,0.5571,False,0.62,2026-06-08
C000035316,0.62,0.62,False,0.62,2026-06-02
C000035317,0.4784,0.4784,False,0.62,2026-01-15
C000035318,0.4668,0.4668,False,0.62,2026-02-16
C000035319,0.4194,0.4194,False,0.62,2026-04-25
C000035320,0.5023,0.5023,False,0.62,2025-11-11
C000035321,0.5484,0.5484,False,0.62,2025-12-18
C000035322,0.0727,0.0727,False,0.62,2026-05-29
C000035323,0.3505,0.3505,False,0.62,2026-02-04
C000035324,0.5247,0.5247,False,0.62,2025-08-07
C000035325,0.0713,0.0869,True,0.62,2026-05-31
C000035326,0.2834,0.2834,False,0.62,2026-06-11
C000035327,0.2911,0.3375,True,0.62,2026-07-12
C000035328,0.4496,0.4496,False,0.62,2026-01-30
C000035329,0.5227,0.5227,False,0.62,2025-09-17
C000035330,0.6509,0.6509,False,0.62,2025-09-09
C000035331,0.3981,0.3981,False,0.62,2026-03-02
C000035332,0.1577,0.1577,False,0.62,2026-04-02
C000035333,0.1888,0.1888,False,0.62,2026-07-27
C000035334,0.4766,0.4766,False,0.62,2026-01-08
C000035335,0.3351,0.3351,False,0.62,2026-05-15
C000035336,0.5888,0.5888,False,0.62,2025-11-13
C000035337,0.0496,0.0496,False,0.62,2025-08-30
C000035338,0.0437,0.0437,False,0.62,2026-03-05
C000035339,0.1882,0.1882,False,0.62,2025-11-07
C000035340,0.5328,0.5328,False,0.62,2026-06-14
C000035341,0.2772,0.2772,False,0.62,2025-12-20
C000035342,0.4258,0.4258,False,0.62,2026-05-15
C000035343,0.5093,0.5093,False,0.62,2025-08-29
C000035344,0.455,0.5088,True,0.62,2025-11-25
C000035345,0.3502,0.3502,False,0.62,2026-06-25
C000035346,0.3424,0.3424,False,0.62,2026-05-01
C000035347,0.6095,0.6095,False,0.62,2026-02-09
C000035348,0.2999,0.2999,False,0.62,2025-10-07
C000035349,0.5054,0.5054,False,0.62,2026-06-06
C000035350,0.095,0.095,False,0.62,2026-02-20
C000035351,0.4515,0.4515,False,0.62,2026-03-10
C000035352,0.4192,0.4192,False,0.62,2026-07-15
C000035353,0.0618,0.0756,True,0.62,2026-05-08
C000035354,0.316,0.316,False,0.62,2026-05-28
C000035355,0.6894,0.6894,False,0.62,2025-11-03
C000035356,0.473,0.473,False,0.62,2026-05-11
C000035357,0.2963,0.2963,False,0.62,2026-01-11
C000035358,0.4533,0.4533,False,0.62,2026-03-29
C000035359,0.4408,0.4408,False,0.62,2025-11-06
C000035360,0.5136,0.5136,False,0.62,2026-05-28
C000035361,0.3492,0.3492,False,0.62,2026-04-12
C000035362,0.4252,0.4252,False,0.62,2025-08-12
C000035363,0.576,0.576,False,0.62,2025-08-11
C000035364,0.4173,0.4705,True,0.62,2026-05-09
C000035365,0.365,0.365,False,0.62,2025-10-20
C000035366,0.3181,0.3181,False,0.62,2026-06-06
C000035367,0.5553,0.5553,False,0.62,2026-02-09
C000035368,0.4795,0.5334,True,0.62,2025-08-19
C000035369,0.4358,0.4894,True,0.62,2026-02-23
C000035370,0.5283,0.5283,False,0.62,2026-01-15
C000035371,0.5729,0.5729,False,0.62,2026-03-10
C000035372,0.3432,0.3432,False,0.62,2025-08-14
C000035373,0.0616,0.0616,False,0.62,2025-09-23
C000035374,0.4334,0.4334,False,0.62,2026-07-03
C000035375,0.4041,0.4041,False,0.62,2026-07-07
C000035376,0.1695,0.1695,False,0.62,2026-02-03
C000035377,0.0988,0.0988,False,0.62,2026-01-12
C000035378,0.3227,0.3716,True,0.62,2025-08-02
C000035379,0.4152,0.4152,False,0.62,2025-12-18
C000035380,0.5788,0.5788,False,0.62,2026-07-26
C000035381,0.4071,0.4071,False,0.62,2025-08-08
C000035382,0.3623,0.3623,False,0.62,2025-09-04
C000035383,0.4991,0.4991,False,0.62,2026-01-18
C000035384,0.0707,0.0707,False,0.62,2026-02-15
C000035385,0.4181,0.4181,False,0.62,2025-11-06
C000035386,0.0941,0.0941,False,0.62,2026-03-14
C000035387,0.3095,0.3095,False,0.62,2025-08-26
C000035388,0.5964,0.5964,False,0.62,2026-04-19
C000035389,0.2363,0.2363,False,0.62,2026-05-18
C000035390,0.5193,0.5193,False,0.62,2025-12-05
C000035391,0.1779,0.1779,False,0.62,2025-08-06
C000035392,0.4894,0.4894,False,0.62,2025-09-09
C000035393,0.6086,0.6086,False,0.62,2026-07-23
C000035394,0.3411,0.3411,False,0.62,2025-12-24
C000035395,0.0994,0.1205,True,0.62,2026-06-19
C000035396,0.3596,0.3596,False,0.62,2026-07-22
C000035397,0.3823,0.4344,True,0.62,2025-08-18
C000035398,0.3837,0.3837,False,0.62,2025-09-03
C000035399,0.6265,0.6265,False,0.62,2025-10-05
C000035400,0.3483,0.3483,False,0.62,2026-07-22
C000035401,0.4466,0.4466,False,0.62,2025-12-04
C000035402,0.2355,0.2355,False,0.62,2025-08-10
C000035403,0.3783,0.3783,False,0.62,2026-03-22
C000035404,0.4688,0.4688,False,0.62,2026-07-27
C000035405,0.507,0.507,False,0.62,2025-10-09
C000035406,0.5085,0.5085,False,0.62,2026-05-25
C000035407,0.4779,0.4779,False,0.62,2026-05-10
C000035408,0.3105,0.3105,False,0.62,2025-10-06
C000035409,0.3751,0.3751,False,0.62,2026-02-27
C000035410,0.2683,0.2683,False,0.62,2026-04-13
C000035411,0.263,0.263,False,0.62,2026-06-27
C000035412,0.3523,0.3523,False,0.62,2026-06-27
C000035413,0.3098,0.3098,False,0.62,2026-03-10
C000035414,0.2378,0.2378,False,0.62,2026-01-11
C000035415,0.512,0.512,False,0.62,2026-03-06
C000035416,0.3057,0.3057,False,0.62,2026-07-16
C000035417,0.2198,0.2198,False,0.62,2025-10-01
C000035418,0.3732,0.425,True,0.62,2026-05-30
C000035419,0.4636,0.4636,False,0.62,2026-01-23
C000035420,0.4932,0.4932,False,0.62,2025-08-21
C000035421,0.2911,0.2911,False,0.62,2026-03-17
C000035422,0.3033,0.3508,True,0.62,2026-06-19
C000035423,0.3303,0.3303,False,0.62,2026-04-07
C000035424,0.311,0.311,False,0.62,2025-09-08
C000035425,0.3107,0.3107,False,0.62,2026-06-03
C000035426,0.537,0.537,False,0.62,2026-02-22
C000035427,0.3207,0.3207,False,0.62,2025-09-23
C000035428,0.3365,0.3365,False,0.62,2026-07-23
C000035429,0.3684,0.3684,False,0.62,2026-06-26
C000035430,0.2696,0.2696,False,0.62,2025-12-22
C000035431,0.46,0.46,False,0.62,2026-06-24
C000035432,0.2489,0.2489,False,0.62,2026-01-15
C000035433,0.3897,0.3897,False,0.62,2025-11-29
C000035434,0.4334,0.4334,False,0.62,2025-12-15
C000035435,0.0477,0.0477,False,0.62,2026-05-13
C000035436,0.3138,0.3138,False,0.62,2025-12-06
C000035437,0.5468,0.5468,False,0.62,2026-07-21
C000035438,0.402,0.402,False,0.62,2026-07-16
C000035439,0.2817,0.3274,True,0.62,2025-10-28
C000035440,0.3245,0.3245,False,0.62,2026-06-02
C000035441,0.6067,0.6067,False,0.62,2026-06-05
C000035442,0.0722,0.0722,False,0.62,2026-01-31
C000035443,0.627,0.627,False,0.62,2025-10-20
C000035444,0.1208,0.1457,True,0.62,2025-10-20
C000035445,0.332,0.332,False,0.62,2025-09-14
C000035446,0.0538,0.0538,False,0.62,2026-06-04
C000035447,0.1282,0.1282,False,0.62,2025-12-23
C000035448,0.5007,0.5007,False,0.62,2026-06-19
C000035449,0.509,0.509,False,0.62,2025-12-09
C000035450,0.5215,0.5215,False,0.62,2026-07-28
C000035451,0.5004,0.5004,False,0.62,2026-05-07
C000035452,0.3879,0.4403,True,0.62,2025-08-15
C000035453,0.3703,0.3703,False,0.62,2025-08-31
C000035454,0.3414,0.3414,False,0.62,2026-03-23
C000035455,0.5858,0.5858,False,0.62,2025-08-24
C000035456,0.3455,0.3455,False,0.62,2026-02-04
C000035457,0.0951,0.0951,False,0.62,2026-02-15
C000035458,0.6375,0.6375,False,0.62,2026-02-09
C000035459,0.32,0.32,False,0.62,2025-09-28
C000035460,0.4009,0.4537,True,0.62,2025-11-01
C000035461,0.5562,0.5562,False,0.62,2026-01-03
C000035462,0.0711,0.0711,False,0.62,2026-01-16
C000035463,0.5391,0.5391,False,0.62,2026-07-05
C000035464,0.4535,0.4535,False,0.62,2026-06-22
C000035465,0.4757,0.4757,False,0.62,2026-01-27
C000035466,0.4926,0.4926,False,0.62,2026-01-03
C000035467,0.3317,0.3317,False,0.62,2026-01-11
C000035468,0.0526,0.0526,False,0.62,2025-08-07
C000035469,0.3801,0.3801,False,0.62,2026-06-03
C000035470,0.2053,0.2053,False,0.62,2026-06-09
C000035471,0.6432,0.6432,False,0.62,2025-08-28
C000035472,0.4515,0.4515,False,0.62,2026-05-12
C000035473,0.2782,0.2782,False,0.62,2025-11-15
C000035474,0.6277,0.6277,False,0.62,2025-10-23
C000035475,0.433,0.433,False,0.62,2026-04-27
C000035476,0.0702,0.0702,False,0.62,2025-11-23
C000035477,0.3431,0.3431,False,0.62,2025-11-23
C000035478,0.3193,0.3679,True,0.62,2025-10-17
C000035479,0.4438,0.4438,False,0.62,2026-05-04
C000035480,0.5043,0.5043,False,0.62,2025-09-07
C000035481,0.5852,0.5852,False,0.62,2025-11-15
C000035482,0.571,0.6229,True,0.62,2025-08-10
C000035483,0.4549,0.4549,False,0.62,2025-08-03
C000035484,0.5003,0.5003,False,0.62,2026-05-02
C000035485,0.4447,0.4985,True,0.62,2025-12-15
