case_id,uplift_score,targeted,model_auc_reported
C000004472,0.7918,True,0.71
C000030181,0.3663,False,0.71
C000034359,0.5457,False,0.71
C000035345,0.9091,True,0.71
C000006494,0.628,True,0.71
C000017620,0.6649,True,0.71
C000013560,0.346,False,0.71
C000024683,0.7151,True,0.71
C000024523,0.2429,False,0.71
C000039163,0.9986,True,0.71
C000012223,0.7048,True,0.71
C000006393,0.2833,False,0.71
C000023275,0.0,False,0.71
C000009922,0.3715,False,0.71
C000014064,0.6893,True,0.71
C000029546,0.7303,True,0.71
C000022989,0.4674,False,0.71
C000038702,0.4944,False,0.71
C000004347,0.2763,False,0.71
C000038333,0.3104,False,0.71
C000017376,0.5611,True,0.71
C000024658,0.275,False,0.71
C000001150,0.6643,True,0.71
C000022115,0.4992,False,0.71
C000038799,0.6548,True,0.71
C000023537,0.9037,True,0.71
C000026321,0.2541,False,0.71
C000020669,0.5729,True,0.71
C000021252,0.5493,False,0.71
C000004915,0.1836,False,0.71
C000006020,0.546,False,0.71
C000016559,0.6147,True,0.71
C000030560,0.6796,True,0.71
C000036816,0.2651,False,0.71
C000012674,0.5815,True,0.71
C000013424,0.4316,False,0.71
C000021883,0.456,False,0.71
C000004589,0.36,False,0.71
C000025638,0.358,False,0.71
C000005883,0.6701,True,0.71
C000020956,0.3159,False,0.71
C000012344,0.6517,True,0.71
C000029381,0.5262,False,0.71
C000024779,0.4234,False,0.71
C000002564,0.3246,False,0.71
C000039071,0.32,False,0.71
C000004616,0.4468,False,0.71
C000037722,0.1741,False,0.71
C000037734,0.0303,False,0.71
C000034714,0.7414,True,0.71
C000021064,0.7493,True,0.71
C000019605,0.4992,False,0.71
C000001388,0.4609,False,0.71
C000011953,0.5823,True,0.71
C000008351,0.2445,False,0.71
C000000156,0.408,False,0.71
C000017596,0.271,False,0.71
C000005894,0.5747,True,0.71
C000018399,0.5222,False,0.71
C000003783,0.5145,False,0.71
C000031982,0.4713,False,0.71
C000002373,0.3835,False,0.71
C000030857,0.6993,True,0.71
C000008489,0.6716,True,0.71
C000008965,0.6708,True,0.71
C000024444,0.4369,False,0.71
C000036035,0.1395,False,0.71
C000012338,0.6584,True,0.71
C000033808,0.4628,False,0.71
C000010294,0.2557,False,0.71
C000030091,0.7624,True,0.71
C000013682,0.3993,False,0.71
C000027214,0.5528,True,0.71
C000019652,0.5341,False,0.71
C000013212,0.6316,True,0.71
C000026964,0.6114,True,0.71
C000019211,0.7521,True,0.71
C000020307,0.5094,False,0.71
C000004935,0.2912,False,0.71
C000012946,0.8018,True,0.71
C000010313,0.397,False,0.71
C000021494,0.2414,False,0.71
C000038485,0.5238,False,0.71
C000037905,0.7148,True,0.71
C000033426,0.7178,True,0.71
C000017626,0.2773,False,0.71
C000031323,0.6296,True,0.71
C000007158,0.7981,True,0.71
C000000565,1.0,True,0.71
C000005353,0.5898,True,0.71
C000005094,0.4996,False,0.71
C000020994,0.475,False,0.71
C000001042,0.69,True,0.71
C000022567,0.4013,False,0.71
C000000347,0.5075,False,0.71
C000030616,0.7043,True,0.71
C000026744,0.5706,True,0.71
C000023124,0.4919,False,0.71
C000006520,0.5733,True,0.71
C000020221,0.3803,False,0.71
C000025611,0.3634,False,0.71
C000037304,0.5332,False,0.71
C000019751,0.5608,True,0.71
C000022394,0.5958,True,0.71
C000005147,0.5045,False,0.71
C000010357,1.0,True,0.71
C000007201,0.4092,False,0.71
C000031180,0.4674,False,0.71
C000028860,0.5303,False,0.71
C000029788,0.6296,True,0.71
C000015943,0.2941,False,0.71
C000022370,0.3798,False,0.71
C000039184,0.4715,False,0.71
C000003676,0.5619,True,0.71
C000005199,0.514,False,0.71
C000018748,0.4596,False,0.71
C000019302,0.3282,False,0.71
C000026376,0.6139,True,0.71
C000021808,0.5917,True,0.71
C000009058,0.7267,True,0.71
C000001185,0.3534,False,0.71
C000039855,0.7074,True,0.71
C000016229,0.3428,False,0.71
C000022060,0.6568,True,0.71
C000014915,0.5564,True,0.71
C000036594,0.3055,False,0.71
C000025212,0.3958,False,0.71
C000037388,0.5443,False,0.71
C000029732,0.1762,False,0.71
C000032292,0.4451,False,0.71
C000010177,0.5964,True,0.71
C000035886,0.5554,True,0.71
C000025502,0.6621,True,0.71
C000017591,0.6773,True,0.71
C000018560,0.6715,True,0.71
C000005604,0.7545,True,0.71
C000026725,0.7304,True,0.71
C000022466,0.4085,False,0.71
C000020468,0.4257,False,0.71
C000005143,0.1898,False,0.71
C000029163,0.4819,False,0.71
C000002518,0.4806,False,0.71
C000002118,0.3919,False,0.71
C000015668,0.4804,False,0.71
C000029528,0.7826,True,0.71
C000005562,0.5932,True,0.71
C000029800,0.5813,True,0.71
C000034146,0.4507,False,0.71
C000027600,0.1521,False,0.71
C000003998,0.2842,False,0.71
C000000979,0.6467,True,0.71
C000025677,0.4393,False,0.71
C000035391,0.37,False,0.71
C000022310,0.0831,False,0.71
C000005588,0.5923,True,0.71
C000009502,0.6051,True,0.71
C000034378,0.8508,True,0.71
C000036317,0.5602,True,0.71
C000027841,0.6752,True,0.71
C000010844,0.2573,False,0.71
C000006143,0.5638,True,0.71
C000012319,0.6213,True,0.71
C000006859,0.5778,True,0.71
C000028873,0.1681,False,0.71
C000011353,0.556,True,0.71
C000007993,0.4418,False,0.71
C000017266,0.2943,False,0.71
C000019545,0.7689,True,0.71
C000015709,0.2345,False,0.71
C000002605,0.5792,True,0.71
C000023668,0.7857,True,0.71
C000037101,0.7578,True,0.71
C000021237,0.1473,False,0.71
C000013608,0.3493,False,0.71
C000024311,0.6726,True,0.71
C000012221,0.5425,False,0.71
C000025377,0.8631,True,0.71
C000020797,0.5864,True,0.71
C000019530,0.893,True,0.71
C000021465,0.0956,False,0.71
C000009486,0.7395,True,0.71
C000003563,0.6743,True,0.71
C000008044,0.827,True,0.71
C000031580,0.4436,False,0.71
C000000837,0.032,False,0.71
C000039110,0.1606,False,0.71
C000002370,0.8801,True,0.71
C000037687,0.478,False,0.71
C000035288,0.5418,False,0.71
C000020204,0.2688,False,0.71
C000001363,0.2707,False,0.71
C000020940,0.6222,True,0.71
C000023266,0.2733,False,0.71
C000014512,0.5311,False,0.71
C000027169,0.1402,False,0.71
C000002217,0.2667,False,0.71
C000037287,0.3455,False,0.71
C000004561,0.4971,False,0.71
C000002749,0.4009,False,0.71
C000012502,0.238,False,0.71
C000001339,0.873,True,0.71
C000034578,0.4627,False,0.71
C000036325,0.4336,False,0.71
C000031736,0.1282,False,0.71
C000004158,0.6657,True,0.71
C000008761,0.583,True,0.71
C000005182,0.6612,True,0.71
C000004467,0.303,False,0.71
C000012833,0.31,False,0.71
C000006692,0.0736,False,0.71
C000022253,0.4232,False,0.71
C000002203,0.5563,True,0.71
C000017245,0.8285,True,0.71
C000027424,0.5494,False,0.71
C000003899,0.3843,False,0.71
C000015167,0.4217,False,0.71
C000024873,0.1741,False,0.71
C000004729,0.1989,False,0.71
C000010595,0.4449,False,0.71
C000027876,0.5763,True,0.71
C000019662,0.4248,False,0.71
C000010776,0.0,False,0.71
C000028925,0.3671,False,0.71
C000011092,0.6372,True,0.71
C000017678,0.5298,False,0.71
C000003971,0.4661,False,0.71
C000025321,0.4797,False,0.71
C000021502,0.5013,False,0.71
C000011369,0.6351,True,0.71
C000000990,0.5382,False,0.71
C000012134,0.4395,False,0.71
C000024158,0.3125,False,0.71
C000023035,0.4216,False,0.71
C000011331,0.7651,True,0.71
C000014494,0.4716,False,0.71
C000010836,0.8595,True,0.71
C000010297,0.28,False,0.71
C000032892,0.6202,True,0.71
C000021398,0.5273,False,0.71
C000000765,0.5297,False,0.71
C000025336,0.3679,False,0.71
C000011837,0.3923,False,0.71
C000037629,0.3169,False,0.71
C000000313,0.3024,False,0.71
C000017632,0.3487,False,0.71
C000032564,0.4703,False,0.71
C000025020,0.1741,False,0.71
C000006761,0.5251,False,0.71
C000038621,0.8745,True,0.71
C000033015,0.5986,True,0.71
C000007821,0.0,False,0.71
C000033609,0.3557,False,0.71
C000010309,0.2239,False,0.71
C000012091,0.4919,False,0.71
C000009275,0.588,True,0.71
C000025359,0.6871,True,0.71
C000012165,0.8544,True,0.71
C000003426,0.602,True,0.71
C000034837,0.5999,True,0.71
C000012226,0.4648,False,0.71
C000036204,0.3463,False,0.71
C000009548,0.3804,False,0.71
C000005325,0.7134,True,0.71
C000024288,0.5581,True,0.71
C000034722,0.3562,False,0.71
C000018466,0.4308,False,0.71
C000027585,0.4779,False,0.71
C000039972,0.6821,True,0.71
C000036166,0.5384,False,0.71
C000037117,0.3029,False,0.71
C000013088,0.5025,False,0.71
C000016189,0.5759,True,0.71
C000033665,0.4162,False,0.71
C000005540,0.3473,False,0.71
C000034211,0.772,True,0.71
C000032568,0.5862,True,0.71
C000033153,0.2821,False,0.71
C000029901,0.5684,True,0.71
C000029355,0.6431,True,0.71
C000003202,0.6535,True,0.71
C000019928,0.406,False,0.71
C000025884,0.0848,False,0.71
C000033030,0.4708,False,0.71
C000011752,0.2907,False,0.71
C000018024,0.4906,False,0.71
C000005798,0.8424,True,0.71
C000018333,0.2446,False,0.71
C000033818,0.419,False,0.71
C000001387,0.5759,True,0.71
C000032161,0.464,False,0.71
C000001808,0.1281,False,0.71
C000004262,0.7152,True,0.71
C000002528,0.4867,False,0.71
C000011233,0.5022,False,0.71
C000015054,0.5823,True,0.71
C000031259,0.8005,True,0.71
C000002734,0.6408,True,0.71
C000033379,0.5127,False,0.71
C000012072,0.7996,True,0.71
C000016614,0.7691,True,0.71
C000013497,0.4828,False,0.71
C000026335,0.8189,True,0.71
C000038779,0.6114,True,0.71
C000025775,0.7246,True,0.71
C000021343,0.5989,True,0.71
C000010512,0.5324,False,0.71
C000026854,0.3785,False,0.71
C000012152,0.2725,False,0.71
C000035674,0.737,True,0.71
C000025122,0.7088,True,0.71
C000019369,0.3078,False,0.71
C000005571,0.7669,True,0.71
C000037599,0.614,True,0.71
C000031841,0.5177,False,0.71
C000006808,0.0,False,0.71
C000012355,0.6752,True,0.71
C000008097,0.6091,True,0.71
C000030405,0.8121,True,0.71
C000003445,0.3558,False,0.71
C000019683,0.463,False,0.71
C000026299,0.5849,True,0.71
C000039507,0.4913,False,0.71
C000019338,0.7921,True,0.71
C000007369,0.6352,True,0.71
C000011411,0.0689,False,0.71
C000025408,0.4292,False,0.71
C000024224,0.253,False,0.71
C000006942,0.4891,False,0.71
C000017439,0.5858,True,0.71
C000005887,0.3838,False,0.71
C000032199,0.4179,False,0.71
C000011129,0.8506,True,0.71
C000033145,0.2845,False,0.71
C000020556,0.7976,True,0.71
C000029986,0.2751,False,0.71
C000019332,0.3064,False,0.71
C000006517,0.5794,True,0.71
C000004408,0.5027,False,0.71
C000010579,0.542,False,0.71
C000016924,0.3402,False,0.71
C000026301,0.8519,True,0.71
C000001557,0.7999,True,0.71
C000018246,0.4572,False,0.71
C000020199,0.2525,False,0.71
C000036156,0.2877,False,0.71
C000034811,0.4509,False,0.71
C000034233,0.6463,True,0.71
C000000864,0.5454,False,0.71
C000002913,0.4688,False,0.71
C000037898,0.1078,False,0.71
C000032058,0.5186,False,0.71
C000015974,0.4961,False,0.71
C000008377,0.5774,True,0.71
C000002548,0.1737,False,0.71
C000014793,0.6366,True,0.71
C000002336,0.5192,False,0.71
C000010537,0.0,False,0.71
C000026939,0.4544,False,0.71
C000004383,0.6845,True,0.71
C000002384,0.7716,True,0.71
C000039325,0.4384,False,0.71
C000029268,0.6999,True,0.71
C000028292,0.0315,False,0.71
C000035466,0.3432,False,0.71
C000019294,0.4812,False,0.71
C000011677,0.9053,True,0.71
C000035629,0.613,True,0.71
C000019992,0.852,True,0.71
C000031278,0.6754,True,0.71
C000022262,0.68,True,0.71
C000030566,0.6884,True,0.71
C000028772,0.5848,True,0.71
C000010671,0.1372,False,0.71
C000031498,0.2681,False,0.71
C000036007,0.78,True,0.71
C000018659,0.3281,False,0.71
C000034368,0.9415,True,0.71
C000022170,0.6798,True,0.71
C000027365,0.5898,True,0.71
C000036117,0.691,True,0.71
C000018653,0.5755,True,0.71
C000002376,0.2197,False,0.71
C000006028,0.2659,False,0.71
C000000808,0.4928,False,0.71
C000005205,0.7393,True,0.71
C000025871,0.423,False,0.71
C000000240,0.2999,False,0.71
C000037620,0.5063,False,0.71
C000000690,0.2911,False,0.71
C000001774,0.3121,False,0.71
C000014712,0.3324,False,0.71
C000037892,0.2908,False,0.71
C000018879,0.3467,False,0.71
C000011834,0.4963,False,0.71
C000006096,0.8613,True,0.71
C000031298,0.4084,False,0.71
C000014906,0.3632,False,0.71
C000023974,0.9151,True,0.71
C000038268,0.6148,True,0.71
C000025942,0.7671,True,0.71
C000021201,0.2902,False,0.71
C000001014,0.9646,True,0.71
C000028802,0.5801,True,0.71
C000037495,0.6281,True,0.71
C000009478,0.2597,False,0.71
C000020848,0.7873,True,0.71
C000007482,0.1158,False,0.71
C000004679,0.151,False,0.71
C000033446,0.4215,False,0.71
C000039335,0.5438,False,0.71
C000027221,0.5831,True,0.71
C000020283,0.4799,False,0.71
C000015754,0.5584,True,0.71
C000039978,0.0765,False,0.71
C000019776,0.4446,False,0.71
C000016577,0.7391,True,0.71
C000002766,0.2897,False,0.71
C000025821,0.605,True,0.71
C000021769,0.6795,True,0.71
C000003776,0.5985,True,0.71
C000025300,0.5539,True,0.71
C000020832,0.5441,False,0.71
C000005217,0.2284,False,0.71
C000009248,0.3378,False,0.71
C000001551,0.1209,False,0.71
C000036271,0.4809,False,0.71
C000017575,0.3548,False,0.71
C000034363,0.4157,False,0.71
C000038131,0.4968,False,0.71
C000022585,0.4901,False,0.71
C000002657,0.2786,False,0.71
C000016802,0.8225,True,0.71
C000027673,0.5276,False,0.71
C000009933,0.6336,True,0.71
C000019310,0.2107,False,0.71
C000012312,0.5669,True,0.71
C000026529,0.4745,False,0.71
C000007869,0.4086,False,0.71
C000032430,0.4281,False,0.71
C000031603,0.5077,False,0.71
C000013484,0.7494,True,0.71
C000015745,0.6173,True,0.71
C000002867,0.774,True,0.71
C000004179,0.3573,False,0.71
C000030656,0.4246,False,0.71
C000037225,0.5415,False,0.71
C000006946,0.4361,False,0.71
C000036572,0.682,True,0.71
C000022598,0.3528,False,0.71
C000011395,0.7273,True,0.71
C000031271,0.5175,False,0.71
C000035097,0.4847,False,0.71
C000006772,0.3605,False,0.71
C000023387,0.2936,False,0.71
C000011058,0.4594,False,0.71
C000026575,0.5757,True,0.71
C000021550,0.4518,False,0.71
C000021568,0.6121,True,0.71
C000007168,0.4111,False,0.71
C000022480,0.657,True,0.71
C000033770,0.3686,False,0.71
C000010833,0.3186,False,0.71
C000022842,0.5745,True,0.71
C000000115,0.6439,True,0.71
C000005156,0.1255,False,0.71
C000011892,0.3064,False,0.71
C000031132,0.3246,False,0.71
C000019804,0.4714,False,0.71
C000016411,0.4835,False,0.71
C000025284,0.5781,True,0.71
C000019009,0.2552,False,0.71
C000037986,0.515,False,0.71
C000010162,0.5589,True,0.71
C000027867,0.4086,False,0.71
C000010312,0.5141,False,0.71
C000000551,0.5027,False,0.71
C000036814,0.7,True,0.71
C000026884,0.3624,False,0.71
C000024610,0.4866,False,0.71
C000016619,0.5149,False,0.71
C000023238,0.6852,True,0.71
C000014746,0.2941,False,0.71
C000038603,0.3877,False,0.71
C000016520,0.1561,False,0.71
C000035512,0.5463,False,0.71
C000000111,0.74,True,0.71
C000033865,0.4355,False,0.71
C000025375,0.3733,False,0.71
C000035240,0.2782,False,0.71
C000027451,0.5523,True,0.71
C000015844,0.693,True,0.71
C000016651,0.1689,False,0.71
C000011227,0.6236,True,0.71
C000016531,0.6114,True,0.71
C000035526,0.2468,False,0.71
C000012919,0.5435,False,0.71
C000017778,0.3666,False,0.71
C000012606,0.4352,False,0.71
C000024086,0.3542,False,0.71
C000026251,0.5067,False,0.71
C000032659,0.4673,False,0.71
C000032480,0.5457,False,0.71
C000001342,0.9447,True,0.71
C000023674,0.3556,False,0.71
C000010207,0.7534,True,0.71
C000016905,0.5998,True,0.71
C000036020,0.868,True,0.71
C000005386,0.211,False,0.71
C000035227,0.8291,True,0.71
C000026287,0.5791,True,0.71
C000010650,0.4176,False,0.71
C000013955,0.5628,True,0.71
C000021209,0.642,True,0.71
C000002493,0.8677,True,0.71
C000000738,0.5453,False,0.71
C000021579,0.4741,False,0.71
C000037549,0.2453,False,0.71
C000037005,0.3038,False,0.71
C000001504,0.8086,True,0.71
C000013160,0.2504,False,0.71
C000018414,0.0,False,0.71
C000002331,0.0907,False,0.71
C000031615,0.309,False,0.71
C000003204,0.639,True,0.71
C000017459,0.5105,False,0.71
C000030069,0.7225,True,0.71
C000038817,0.36,False,0.71
C000008679,0.1231,False,0.71
C000034991,0.5408,False,0.71
C000027021,0.447,False,0.71
C000030193,0.1333,False,0.71
C000032550,0.5365,False,0.71
C000037974,0.5507,True,0.71
C000037182,0.7516,True,0.71
C000029101,0.3652,False,0.71
C000019592,0.7533,True,0.71
C000022194,0.4989,False,0.71
C000002368,0.7841,True,0.71
C000032257,0.2858,False,0.71
C000010118,0.4967,False,0.71
C000000108,0.4804,False,0.71
C000029452,0.2698,False,0.71
C000015119,0.2571,False,0.71
C000014859,0.5244,False,0.71
C000008260,0.7906,True,0.71
C000012624,0.3718,False,0.71
C000021788,0.328,False,0.71
C000032179,0.4099,False,0.71
C000029808,0.6415,True,0.71
C000016562,0.264,False,0.71
C000029040,0.5754,True,0.71
C000025031,0.6283,True,0.71
C000029842,0.7369,True,0.71
C000020262,0.4253,False,0.71
C000033000,0.6982,True,0.71
C000001865,0.1554,False,0.71
C000013761,0.6127,True,0.71
C000020629,0.5871,True,0.71
C000016655,0.7652,True,0.71
C000015255,0.6624,True,0.71
C000008173,0.9012,True,0.71
C000000282,0.5669,True,0.71
C000018967,0.6629,True,0.71
C000008749,0.5962,True,0.71
C000029057,0.5563,True,0.71
C000019387,0.4411,False,0.71
C000005891,0.659,True,0.71
C000021699,0.4692,False,0.71
C000004089,0.5389,False,0.71
C000006052,0.4351,False,0.71
C000036113,0.1564,False,0.71
C000025551,0.6131,True,0.71
C000020013,0.5261,False,0.71
C000004048,0.5617,True,0.71
C000009595,0.7043,True,0.71
C000039848,0.7882,True,0.71
C000031663,0.062,False,0.71
C000033315,0.792,True,0.71
C000011622,0.5042,False,0.71
C000013181,0.476,False,0.71
C000018090,0.716,True,0.71
C000005512,0.4454,False,0.71
C000019084,0.7383,True,0.71
C000031610,0.6026,True,0.71
C000038943,0.5243,False,0.71
C000004688,0.8227,True,0.71
C000023117,0.5256,False,0.71
C000014106,0.6147,True,0.71
C000015567,0.4921,False,0.71
C000017854,0.5462,False,0.71
C000033597,0.3391,False,0.71
C000023853,0.389,False,0.71
C000028895,0.4795,False,0.71
C000000458,0.3971,False,0.71
C000027429,0.3198,False,0.71
C000023840,0.6682,True,0.71
C000000459,0.4366,False,0.71
C000014414,0.1914,False,0.71
C000029967,0.5079,False,0.71
C000016215,0.3969,False,0.71
C000028031,0.396,False,0.71
C000015810,0.4248,False,0.71
C000012429,0.5228,False,0.71
C000024430,0.2307,False,0.71
C000011505,0.4691,False,0.71
C000030970,0.3865,False,0.71
C000002997,0.7833,True,0.71
C000029048,0.5034,False,0.71
C000023620,0.6146,True,0.71
C000038611,0.6528,True,0.71
C000005282,0.247,False,0.71
C000025850,0.5794,True,0.71
C000032166,0.7028,True,0.71
C000039051,0.4445,False,0.71
C000026330,0.3322,False,0.71
C000027530,0.3363,False,0.71
C000008622,0.4563,False,0.71
C000034802,0.3503,False,0.71
C000010255,0.7072,True,0.71
C000002781,0.9158,True,0.71
C000006925,0.2556,False,0.71
C000026144,0.4362,False,0.71
C000020704,0.1613,False,0.71
C000039692,0.7071,True,0.71
C000004030,0.4937,False,0.71
C000031152,0.3708,False,0.71
C000023904,0.5031,False,0.71
C000006975,0.6629,True,0.71
C000037762,0.5917,True,0.71
C000003010,0.5809,True,0.71
C000007798,0.4165,False,0.71
C000012362,0.7435,True,0.71
C000011766,0.3414,False,0.71
C000024058,0.6461,True,0.71
C000028753,0.536,False,0.71
C000019306,0.8057,True,0.71
C000023827,0.5642,True,0.71
C000001274,1.0,True,0.71
C000003963,0.7162,True,0.71
C000003648,0.893,True,0.71
C000022005,0.3035,False,0.71
C000034672,0.4488,False,0.71
C000007263,0.2489,False,0.71
C000028246,0.6691,True,0.71
C000006933,0.4466,False,0.71
C000034133,0.2231,False,0.71
C000020459,0.5268,False,0.71
C000020706,0.5933,True,0.71
C000014737,0.5413,False,0.71
C000017383,0.1917,False,0.71
C000008324,0.9083,True,0.71
C000023272,0.3073,False,0.71
C000014682,0.4909,False,0.71
C000010923,0.4856,False,0.71
C000010473,0.2258,False,0.71
C000015216,0.4823,False,0.71
C000023046,0.5405,False,0.71
C000015976,0.5245,False,0.71
C000025640,0.4771,False,0.71
C000010824,0.0,False,0.71
C000029348,0.5321,False,0.71
C000013506,0.5104,False,0.71
C000024017,0.632,True,0.71
C000013645,0.3613,False,0.71
C000009088,0.6656,True,0.71
C000024719,0.558,True,0.71
C000034132,0.441,False,0.71
C000027636,0.5148,False,0.71
C000005054,0.4905,False,0.71
C000037519,0.3677,False,0.71
C000010467,0.6812,True,0.71
C000024878,0.7757,True,0.71
C000011270,0.2923,False,0.71
C000028919,0.2486,False,0.71
C000029372,0.634,True,0.71
C000035280,0.4805,False,0.71
C000001931,0.4761,False,0.71
C000011775,0.301,False,0.71
C000014509,0.4688,False,0.71
C000015276,0.34,False,0.71
C000014824,0.4584,False,0.71
C000007350,0.7035,True,0.71
C000000669,0.2545,False,0.71
C000010201,0.5306,False,0.71
C000026716,0.4543,False,0.71
C000017016,0.3934,False,0.71
C000019384,0.8202,True,0.71
C000022875,0.4604,False,0.71
C000030599,0.5055,False,0.71
C000004988,0.154,False,0.71
C000025196,0.3461,False,0.71
C000033397,0.3526,False,0.71
C000036487,0.5059,False,0.71
C000027781,0.3567,False,0.71
C000013426,0.5547,True,0.71
C000035083,0.4518,False,0.71
C000005865,0.128,False,0.71
C000023977,0.522,False,0.71
C000001573,0.7248,True,0.71
C000032151,0.6575,True,0.71
C000001693,0.3676,False,0.71
C000008684,0.604,True,0.71
C000009351,0.1942,False,0.71
C000028950,0.6688,True,0.71
